job_title,senior,company_name,location,employment_type,industry,company_type,company_size,hourly,daily,weekly,monthly,yearly,python,sql,excel,r,power_bi,tableau,job_description,salary
Other,0,Stanwell Corporation Limited,Other,Full-time,Other,,,,,,,,1,1,1,1,1,0,"About Stanwell
Stanwell provides the spark for a bright future, and that future starts now. With our corporate office in Brisbane’s CBD and sites in the South Burnett and Rockhampton regions, we are a supplier of energy solutions to Queensland, the National Electricity Market, and large energy users throughout Australia. With more than 3 GW of renewable generation projects and firming capacity under development, we have an extensive renewable energy pipeline, with a goal of 9 to 10 GW of renewable energy and 5 GW of energy storage in place by 2035.
So, if you’d like to be part of the clean energy transformation in Queensland, working at Stanwell might be for you.
We care. We adapt. We deliver. These values are the driving force behind everything we do. And as we grow and deliver that pipeline of projects in the coming years, we will continue to serve our communities and deliver the power that Queensland needs.
About the role
This is a 9-month fixed term opportunity located in Brisbane CBD. This is an ideal time to gain experience in the National Electricity Market and understand all of the complexities in the energy transition.
Are you a motivated and enthusiastic individual looking to join a leading energy employer and become an expert in the latest energy software? If so, we are seeking a Market Modelling Analyst to join our Energy Markets division to help lead Stanwell’s forecasting function and provide related market analysis.
This will be a supportive and dynamic team environment with talented individuals to mentor and coach you further in developing and advancing your technical skills. Some of the software that you will be exposed to include PLEXOS, Python, R, PowerBI and SQL.
This role supports the development and optimisation of Stanwell’s gross profit outcomes through wholesale and contract market strategies. The forecasts will provide key information and decision support in areas of asset optimisation, fuel strategies, project valuation and financial reporting.
Key activities include:
Supporting the market modelling function. This involves responsibility for detailed forecasting models using PLEXOS, which produce spot price and generation forecasts, considering supply, transmission, demand, and material regulatory impacts.
Maintaining models that vary across different time horizons, from the short term (7-14 days) to the long-term capacity expansion models (20+ years).
Support market analytics function with modelling to provide insight into market behaviour and potential market outcomes.
Analyse National Electricity Market (NEM) participant behaviour and changing market trends to determine inputs for market forecasts.
Understanding the variability of Renewable Energy sources and how this can be used to improve forecasting results and inform Stanwell’s investment decision in these resources.
About you
Analytical and/or system developer skills (ideally in the wholesale national electricity market).
Excel spreadsheet modelling experience and dealing with large data sets.
SQL / database query writing and Power BI development experience.
Programming knowledge, ideally Python or R (desirable).
Benefits:
12.75% employer contribution to superannuation
Access to Bright Spark – our rewards, recognition, and discounts platform
Weekly pay
Contributions for IP/TPD insurance units 
Flexible work arrangements
Centrally located in Brisbane CBD
Incentive scheme
Health and wellbeing initiatives (e.g. skin checks, flu vaccines)
Access to learning and development on and off the job
Exceptional safety culture
Plus, a whole lot more!
What’s next?
To submit your application, please apply online with your CV.
Applications close: 11:55pm, 9 September 2024
Further information on Stanwell can be found online at www.stanwell.com
As part of the recruitment process, you may be required to undertake pre-employment checks (may include police checks, medical assessment and/or drug and alcohol testing).
Inclusion and diversity is an important part of shaping Stanwell’s culture and how our workplace operates. We recognise and value that it’s essential to creating a safe, inclusive, and productive workplace.
We are proactive about giving our people opportunities to excel and truly be themselves. We enable this through diversity, fairness, and flexible work practices.
If you have any support or access requirements, we encourage you to advise us at the time of application.
     ",
Other,0,Talenza,NSW,Contract,Other,,,0,0,0,0,1,0,0,0,0,0,0,"Our NSW Government client is hiring for a highly capable Information and Records Analyst to join their organisation. This role is essential for records keeping/ organisational wide uplifts around this, so someone with a strong strategic approach is desired. Previous NSW, Federal or Local Government experience is seen as desirable.

Role Title: Information & Records Analyst
Contract Role Till: 30/06/205
Pro-rated FTC Pay: $106,025.00 + Super
Location: Wollongong (2500)/ WFH Hybrid. There is a minimum in office of once a fortnight.
Key Accountabilities:
Manage a team of technical staff including day to day work allocation, capability development and performance management to deliver effective and efficient record management practices
Administer the organisation's electronic document and records management system (EDRMS) - Content Manager
Build and maintain key internal and external stakeholder relationships to ensure stakeholders are aware of their obligations and the range of issues which relate to the State Records Act 1998, organisational policies, procedures and guidelines
Provide high quality customer service to end users through the preparation, maintenance, storage, tracking and retrieval of records and files in accordance with State Records Act 1998 and organisational policies, procedures and guidelines
Maintain the security and confidentiality of all organisational State Headquarters records ensuring compliance with statutory recordkeeping requirements
Provide advice and instruction regarding the use of the records management system, including conducting training sessions to facilitate a greater understanding and awareness of good record management practice
Review, revise and modify records management procedures related to the classification, registration, storage, archiving and disposal of files to ensure ongoing efficiency and continuous improvement and best practice records management approaches

Key Challenges:
Maintaining currency of knowledge regarding records and information management (including legislation) and managing conflicting and/or concurrent projects across a geographically dispersed organisation
Exercising judgement, analysing and interpreting complex communication technology issues and challenges, evaluating impacts and determining responses

Key Requirements for consideration:
Relevant tertiary qualification(s) in Information Management or related field and/or equivalent relevant industry knowledge and experience
Demonstrated high level experience and knowledge of records management (including Content Manager) and understanding of records management principles, practices and the State Records Act 1998
Thorough knowledge of Australian Inter-Service Incident Management system (AIIMS) principles (management by objectives, functional management structures and maintaining a manageable span of control) and processes, and/or willingness to obtain competence within 12 months

Candidates must be based in the Greater Sydney Area/ Illawarra or Southern Highlands and be able to travel to Wollongong an absolute minimum of once a fortnight. Additionally they must possess existing full working rights in Australia (PR or Citizenship).
If you feel this opportunity matches your skills and previous experiences, please apply with your CV.",106025.0
Other,0,Sharp & Carter South East Melbourne,VIC,Full-time,Finance,,,,,,,,0,1,1,0,1,1,"Our client is a growing ASX-listed retail organisation that has continued to invest in its stores and e-commerce area maintaining their dominate market share. Working within a high-calibre team presents an excellent opportunity for an ambitious analytical business partner to join this powerhouse organisation.

You will report to the FP&A Manager and will have the opportunity to partner with CEO, CFO, Retail Operations, Data & Analytics, Supply Chain, Marketing and Digital.

This role will prioritise the following four main responsibilities: 
Business Partnering: work alongside C-Suite, Executives & Department Heads to assist in their commercial decision-making to deliver their department budgets and forecasts.
Commercial Support: utilise data analytics skills to identify opportunities for performance improvement across stores, supply chain, customer care & digital marketing spend
Reporting & Analysis: development of key metrics and dashboards to monitor business performance and provide insights into drivers of results against budgets and prior periods.
Budgeting & Forecasting: support the budgeting and forecasting processes.
Our client is looking for an individual who has substantial experience with Power BI, Tableau and or SQL. You will have the ability to influence and build strong relationships across various levels of the organisation. Ability to translate financial data into strategic business recommendations. Proficiency in financial analysis, budgeting, forecasting, and reporting. Strong ability to analyse complex data sets and derive actionable insights. Advanced skills in data analysis and visualization tools. Strong problem-solving skills to identify issues and develop innovative solutions.

To discuss this opportunity in more detail, please contact Will Nichols at wnichols@sharpandcarter.com.au",
Other,1,St Rita's College,Other,Full-time,Other,,,,,,,,0,0,1,0,0,0,"Full-time, continuing position commencing 2025
St Rita's College, located in Clayfield, Brisbane is a leading independent Catholic secondary school currently educating over 1200 girls from Years 5-12. St Rita's College has an outstanding reputation as an inspiring, nurturing educational environment for young women. 
At St Rita's College, we are committed to fostering a learning environment where every student thrives. Our focus on innovation, excellence in teaching, and a supportive community empowers our students to achieve their full potential. As part of our ongoing commitment to improving educational outcomes, we are seeking a dynamic and experienced professional to manage the integration of data analytics into educational strategies and enhance the Schoolbox Learning Management System to support teaching and learning excellence.
This is a full-time, continuing teaching position with Tier 4 Middle Leadership responsibility aligned with the cyclical appointment of the College's Middle Leadership positions. 
WHAT YOU'LL BE DOING
Develop and implement a comprehensive data analytics strategy to support academic and administrative decision-making.
Collect, analyse, and interpret educational data to identify trends, inform instructional practices, and improve student outcomes.
Provide strategic and specialist advice and professional learning support to teaching staff regarding relevant and suitable learning and teaching data purpose and use.
Lead the implementation and evaluation of best use of the College Schoolbox Learning Management System
Act as a role model of an effective pastoral and academic carer in and beyond the classroom.
ABOUT YOU
Proven experience in data analytics, preferably in an educational setting.
Strong knowledge of Learning Management Systems, with experience in system administration and instructional design.
Strong analytical, problem-solving, and communication skills.
Ability to work collaboratively and build positive relationships with students, staff, and the broader school community
Be able to demonstrate knowledge and successful application of the Australian Curriculum
Hold proven ability to successfully plan and implement effective secondary teaching and learning programs and should also be able to demonstrate ability as an outstanding classroom teacher with a commitment to student welfare. 
WHAT WE OFFER
St Rita's College also offers a range of generous benefits for our staff including: 
Competitive remuneration 
Great work/life balance
Staff training and development opportunities
Regular social events & celebrations
An inspiring and cohesive work environment
For more information and/or a copy of the position description, please visit our website. 
JOB REQUIREMENTS 
All applicants must hold current Queensland Teacher Registration
READY TO JOIN THE TEAM? 
All applications are to be submitted to the Principal via Seek. Applications must include your Covering Letter, Resume and notice of three Referees, one of whom is your current Principal. 
Enquires for this role can be directed to Human Resources via email hr@stritas.qld.edu.au 
Applications close: 8am, Monday, 2 September 2024
The College reserves the right to interview, cease advertising, or appoint a suitable candidate prior to closing date for applications, so early submissions are encouraged. ",
Data Analyst,0,Peoplebank Australia ACT,Other,Contract,Technology,,,,,,,,1,1,1,0,0,0,"Our Federal Government Client seeking an EL1 Senior Data Analyst and will be responsible in Conduct extensive data analysis, applying analytical and statistical techniques to highlight actionable insights into emerging trends, as well as in the implementation of the above initiatives.
This is a contract role that will run for 12 months with 12 months extension options based in Canberra and/or in their other sites such as Melbourne, Sydney, Brisbane and Adelaide.
As the selected candidate, you will be:
Collaborating across the branch, Group and broader business to identify initiatives and opportunities to support better claiming practices through the ongoing design and review of contemporary approaches to compliance response.
Implementation of the above initiatives within available and changing analytics platforms, including the technology uplift associated with the Crack Down on Fraud program of work.
Conduct extensive data analysis, applying analytical and statistical techniques to highlight actionable insights into emerging trends, as well as in the implementation of the above initiatives.
Maintaining knowledge in understanding business areas with regard to business context, goals and key performance indicators.
Collaborating across the branch on the development and implementation of policies and procedures, including compliance with data governance and coding standards.
Coordinating and preparing high-quality written material that draw on evidence-based analysis for a variety of internal and external stakeholders, including the Executive and the Board's committees.
Monitoring and development of less experienced team members.
Essential criteria
The officer must possess relevant qualifications to the technical requirements of the role. This may include tertiary qualifications in Data Science, Mathematics, Statistics, other relevant equivalent qualifications or equivalent experience.
Strong programming experience - High level of competency in Programming, including knowledge of supplementary programming languages:
Essential: SAS (Base, EG) and/or SQL.
Preferred: Python, R, experience with the SAS Viya platform.
Development, optimisation and maintenance of analytical code with an awareness of cost implications to cloud environments.
Other systems - Competency with required systems, software and programs, including Excel.
Experience working in an industrialised cloud Data Lake and/or EDW environment, including an ability to read and interpret data models and specifications.
Experience in data manipulation and analysis including statistical, data science and machine learning techniques and concepts, including model evaluation.
Desirable criteria
Previous experience in fraud analytics and Data governance in a cloud environment
Experience with the SAS Viya platform and an understanding of NDIS legislation, Rules and Operational Guidelines, and systems of NDIA.
The purpose and appropriate application of compliance standards and practices.
Ability to interrogate the Agency's Customer Record Management system.
Due to security clearance requirements for this role, candidates must be Australian citizens and able to obtain an AGSVA NV1 Security Clearance.
Apply now for immediate consideration - contact Ernest Yray on 02 6245 1704 quoting Job Reference: # 263481
Please note: Only candidates that meet the above criteria will be contacted. Thank you for your interest in the position.
Diversity and inclusion are strongly supported at Peoplebank. People of all nationalities, gender identities, and cultural backgrounds, including Aboriginal and Torres Strait Islander Peoples, are encouraged to apply.",
Data Analyst,0,HCM Australia,VIC,Contract,Technology,,,,,,,,1,1,1,0,1,1,"The successful candidate will ideally have end-to-end ERP delivery experience as a Technical data Analyst or equivalent. The Technical data Analyst will play a crucial role in driving the successful design, implementation, and maintenance of ERP and they will lead and oversee the technical aspects of ERP Program.

Initial 6mth contract - 2-3 days onsite - Sydney CBD


Skills and Competencies
Proficiency in programming languages, SQL scripting and deep understanding of coding principles and best practices.
Knowledge and experience in specific technical domains, such as software development, system architecture, database management, and networking.
Adept at analysing technical data and performance metrics to derive insights and optimise decision-making.
Excellent team player, collaborating with other developers, designers, team leads and program stakeholders to achieve program objectives.
Excellent planning, organisational and time management skills with a strong attention to detail.
Excellent technical documentation skills, including system specifications, design documents, and technical diagrams.
Experience 
5yrs of experience as Data Analyst (SQL – expert required, and/or Python – desired) or related roles.
Strong experience with Oracle e-Business Suite (12.1.* and above - required) HR and Finance modules data analysis (with functional knowledge), data extraction, data profiling, data quality assessment, anomaly and outlier detection, and data migration.
Strong experience with ETL technologies like Alteryx (required), SSIS (preferred), AWS Glue, AZURE Data Factory, Google Cloud Data Flow, Informatica.
Strong hands on experience and technically proficient with business intelligence and visualisation tools like Power BI (required), Tableau.
Preferred experience with ERP systems data migration (Oracle to Workday or any other ERP system to Workday).
Preferred experience within the University sector.
Preferred experience with dimensional data modelling concepts.
Desired experience with cloud platforms like AWS, Google Cloud, Azure.
Desired strong hands on experience and technically proficient with exploratory data analysis skills using python, python libraries including modular programming.",
Other,0,Virgin Australia,Other,Full-time,Technology,,,,,,,,1,1,1,0,0,0,"Full-time, Brisbane based position with some flexibility to work from home. Please note, this role cannot be performed from another city with commuting.
Hello. We’re Virgin Australia. We’re the airline that’s always done things a little different. Our way. The Virgin way. We’re on a mission to make flying better than ‘nice’. And to do that, it takes a team of talented people who are passionate about customer experience, doing the right thing always, with a focus on safety – in the air, on the ground and in our workplaces. A team who values real diversity and inclusion, in a big brand with big ambitions.
What you’ll be doing
We are seeking a dynamic and data-driven Advanced Analytics Specialist to join our Commercial team full-time. This role offers the opportunity to work on a diverse range of projects across the Commercial Division, with a special focus on Revenue Management.
Key Accountabilities
Strategic Pricing: Employ a variety of statistical and analytical methods to develop data models that predict and optimises commercial trends and outcomes for senior leadership and other stakeholders to drive decisions.
Data Modelling & Analysis: Employ a variety of statistical and analytical methods to develop data models that predict and explain commercial and operational trends for senior leadership and other stakeholders.
Revenue Management Integration: Be part of an Advanced Analytics team embedded in Revenue Management , collaborating closely to drive commercial performance and provide decision support.
Ad Hoc Analysis: Conduct ad hoc analyses to support multiple departments by compiling historical data and forecasting future trends, with a strong emphasis on revenue management.
Industry Research: Continuously research and evaluate industry trends, practices, and methodologies to enhance the company's operational philosophy and performance.
Stakeholder Collaboration: Work closely with stakeholders to validate and refine existing assumptions and processes, ensuring alignment with commercial objectives.
Data-Driven Recommendations: Communicate data-driven conclusions and strategic recommendations to senior leadership to optimize business processes and enhance commercial performance.
Champion Analytics Culture: Promote a culture of analytics and serve as a centre of excellence for data integrity and analysis needs within the Revenue Management team.
You’ll be great in this role if you have:
Experience: A minimum of 4 years in Advanced Analytics or Data Science.
Business Acumen: Ability to translate complex mathematical concepts into business-relevant insights for stakeholders, including executive-level management.
Technical Skills: Proficiency in writing database queries for data analysis.
Machine Learning: Experience with machine learning on large datasets to identify drivers and make predictions.
Optimization Modelling: Capability in creating optimization models incorporating revenue drivers and ultimately increase revenue.
Advanced Excel Skills: Expertise in Excel, including Power Query and PowerPivot, as well as modelling languages such as PowerBI, DAX, R, Python, and SQL.
Predictive & Operational Models: Ability to create various predictive and operational models as needed.
Simulation Models: Experience with simulation models
You are located in Brisbane or you are willing to relocate to Brisbane. 
We’re committed to looking after you, with some of the best benefits and conditions in the industry – including (but not limited to):
Discounted flights for you and your loved ones (including $1000 worth of travel credits per year)
A flexible, hybrid work style. Work from home or the office, adapt your location to suit your style and needs
One of Brisbane’s most admired head office locations, with South Bank train station, a supermarket, pharmacy, and lunch options downstairs plus a 5-minute walk to the Busway, a rooftop restaurant and onsite gym (with a low membership fee) and South Bank Parklands just across the road
Discounts on travel insurance, lounge membership, car hire, accommodation, and experiences worldwide
Cheaper hospitality, retail, technology, beauty and wellness services
Free counselling and access to a wellbeing app to support your physical, mental, social and financial health
‘Dress for Your Day’ – enjoy the freedom to wear whatever makes you feel great for the type of work you do and the day you have ahead of you.
When everyone is included, everyone wins
We’re all individuals. And we love that. That’s why we encourage applications from Indigenous Australians, people with disability, those from diverse cultural backgrounds, our friends in the LGBTQI+ community, and anyone else who wants to join our family.
Ready to apply?
We’re ready to hear from you. Apply now.",
Data Engineer,0,Tech & Data People,VIC,Contract,Technology,,,,,,,,0,1,1,0,0,0,"Data Engineer 6-Month Contract (good chance of extension) - Melbourne/Hybrid - $1100 per day
 
 
 
Tech and Data People are working with a company who are recognised as being an employer of choice for Victoria. With an enviable culture, and working environment, we are seeking a highly skilled Data Engineer on a 6-month contract basis based in Melbourne/hybrid paying $1100 per day. The ideal candidate will have a strong background in AWS cloud technologies, data lakes, and modern data engineering tools. You will be responsible for designing, implementing, and optimizing data pipelines, ensuring the seamless integration and transformation of data across various platforms.
 
Key Responsibilities:
Design, develop, and maintain scalable data pipelines and architectures.
Work extensively with AWS services, particularly Redshift, to manage and optimize data storage solutions.
Implement and manage data lakes, ensuring data is accessible, secure, and compliant with industry standards.
Utilize Collibra for data governance and ensuring data quality and lineage across the organization.
Integrate data from various sources using FiveTran, ensuring smooth ETL processes.
Collaborate with data scientists and analysts to deploy Databricks for advanced analytics and machine learning workflows.
Optimize and troubleshoot existing data pipelines, ensuring high availability and performance.
Required Skills & Qualifications:
Experience: Minimum of 5 years in data engineering, with a proven track record of working with AWS, data lakes, and ETL tools.
AWS: Strong experience with AWS services, including Redshift, S3, Lambda, and Glue.
Data Lakes: Proven experience in designing and managing data lakes.
Collibra: Hands-on experience with Collibra for data governance.
FiveTran: Proficiency in setting up and managing FiveTran for data integration.
Databricks: Experience with Databricks for data processing and analytics.
SQL: Advanced SQL skills for querying and optimizing databases.
Problem Solving: Strong analytical and problem-solving skills, with a focus on delivering high-quality solutions.
Communication: Excellent communication skills, with the ability to work effectively with both technical and non-technical stakeholders.
Preferred Qualifications:
Certifications: AWS Certified.
Experience: Previous experience in a similar contract role is a plus.
Tools: Familiarity with additional data engineering tools and platforms.
 
If you're interested in discussing this opportunity further or would like a more general chat about your career in Data, get in touch and we can arrange a time. Email me in the first instance on stephen@techanddatapeople.com.au",286000.0
Other,1,SEEK Limited,VIC,Full-time,Other,,,,,,,,1,1,1,0,0,1,"Company Description
About SEEK
SEEK’s portfolio of diverse businesses make a positive impact on a truly global scale. Our purpose is to help people live more fulfilling and productive working lives and help organisations succeed. We create world-class technology solutions to connect more people to relevant employment, education, small business and volunteer opportunities. We have a culture of high-performance in our workplaces and celebrate the diversity of our employees who contribute to the success of our organisation.
Life at SEEK
SEEK’s purpose is at the centre of everything we do. Our SEEK, which defines the way we work, is all about what makes us unique and a little bit different. Passion, Team, Delivery and Future are our principles that drive innovation and creativity. SEEK strives to support employee wellbeing by providing an amazing experience at work which led us to being named AFR BOSS Top 10 Best Place to Work 2023 In Tech (third year in a row). We are proud to work in an environment that's inclusive where everyone's unique ideas, experiences and perspectives are valued.
Our award-winning head office in Cremorne (just a 4 min walk from Richmond station) provides an exceptional space to collaborate with colleagues. The building provides sweeping views of the city, a games area, sit and stand desks at every workstation, modern end-of-trip facilities and Thursday night drinks which gives our people an opportunity to connect in a social setting.
Job Description
Are you ready to lead and inspire in a dynamic analytics environment? SEEK’s Market Data & Customer Analytics (MDCA) team is on the lookout for a visionary leader to shape the future of data-driven marketing strategies. As a semi-finalist in the Centre of Business Analytics 2023 Practice Prize, our team is recognized for excellence, and now you have the opportunity to join us and make a lasting impact.
The Role
As a pivotal part of the MDCA team, you will drive customer-focused analytics that influence key strategic initiatives across SEEK. Your leadership will enhance our marketing technology investments, creating personalized experiences that drive business success. You will thrive on building strong relationships across the organization, leading teams, coaching talent, and directly contributing to analytical projects.
Key Responsibilities
Leadership and Management: Lead with vision and strategic planning. Manage team priorities and assignments while coaching team members to reach their highest potential. Foster a collaborative, data-driven culture across SEEK.
Strategic Influence: Collaborate with senior stakeholders to align analytics initiatives with business objectives. Your insights will guide decision-making and strategic planning.
Analytics and Insights Generation: Lead analytical projects and generate actionable insights through advanced analytics, data modeling, segmentation, and predictive analytics. Your work will optimize business outcomes and drive strategic initiatives.
Cross-functional Collaboration: Work with diverse teams to understand business requirements and strategic priorities. Represent the MDCA team at senior levels across SEEK.
Continuous Improvement and Innovation: Stay ahead of industry trends and explore new technologies. Drive process improvements, automation, and innovation to enhance our analytics capabilities.
Data Governance and Quality Assurance: Establish data governance standards and ensure the accuracy and consistency of team outputs. Collaborate to optimize data infrastructure.
The Team
The MDCA team excels at transforming commercial challenges into high-impact insights. With deep technical expertise and a strong marketing domain, we partner across SEEK to enable success in areas from Sales to Investor Relations. Though we reside in Marketing, our reach extends across the organization, ensuring SEEK stays at the forefront of data-driven decision-making.
Qualifications
Essential Qualifications, Skills, and Experience
Proven track record in analytics delivery, particularly within marketing contexts.
Expertise in campaign measurement and experimentation techniques.
Strong team leadership in matrix environments.
Exceptional communication and stakeholder management skills.
Strategic thinker with a focus on tangible business outcomes.
Proficient in SQL, R, Python, and data visualization tools like Tableau.
Experience with large-scale data platforms and marketing technology suites.
Bonus Skills and Experience
Expertise in the marketing technology ecosystem, including tools like Google Analytics and CDP.
Ability to activate strategies across platforms using marketing data.
Additional Information
At SEEK we offer:
Annual Performance Bonus Plan
SEEK are committed to operating sustainably, a certified carbon neutral business operation, with the target of 100% renewable energy by 2025, and net zero by 2030
Support for parents with 14 weeks paid primary carers leave and 2 weeks paid leave for partners
Tailored career development planning (including Education Assistance Program)
Free income protection insurance
At SEEK, we are passionate about fostering a culture of inclusion and wellbeing that accepts and values the diversity of our people. We are a purpose driven business that works with heart.
We know teams with diverse ideas, experiences and perspectives are more creative and are critical to ensuring effective delivery and innovating to enable our future success. As such, we welcome applications from people with diverse backgrounds and life experiences, especially as they relate to gender, sexual identity, culture, faith, disability and life stages. If you have the skills, curiosity and an adaptable mindset but don't meet every responsibility or qualification listed in this advertisement, please still get in touch with us.
Should you require any specific support or adjustments throughout the recruitment process and beyond, please advise us and we will be happy to assist.
For this role, only those candidates with the eligible right to work will be considered.
SEEK kindly requests no unsolicited resumes or approaches from recruitment agencies and will not be responsible for any associated fees.",
Business Analyst,0,REA Group,VIC,Full-time,Technology,,,,,,,,0,0,1,0,0,0,"Technical Business Analyst
We're REA
REA Group  is not your average digital business. From humble beginnings in a garage in Melbourne’s east in 1995, we have grown into a leading global digital business, specialising in property.

With bold and ambitious goals, we are changing the way the world experiences property. No matter where you're at on your property journey, we're here to help with every step - whether that's finding or financing your next home.

Our people are the key to our success. At the heart of everything we do, is a thriving culture centred around high performance and care. We are purpose driven and collaborative, which drives innovation and our ability to make a real impact. As such, we’re proud to be named in Australia’s “Top 5” Best Workplaces two  years in a row, as well as being recognised as a Best Workplace for Women.
Where the team fits in
This role will be a technical BA role across both Developer teams. The Developer teams work with property developers, project marketers, home builders and advertising agencies to promote their Projects and New Homes through a suite of world class display and classified media products across Australia’s favourite property websites realestate.com.au and mobile apps. 
When you join the Developer team, you join a cross-functional group of high-achievers representing product, IT, sales and marketing, supported by PR, communications, HR, finance, legal – all the people you need to provide exceptional products and services to Australia’s property developer community. 
The team is responsible for ensuring the needs of property developers are always at the forefront, as well as creating products our consumers love and customers’ value.
Developer often has many dependencies and friends throughout the business to help us deliver upon our key customer strategy. This means the team get to work, learn, share challenges, and celebrate success alongside many people and teams across all parts of the organisations.
This role is a busy one, but a great one that works with one great product and two great teams!
What the role is all about
As a Business Analyst, you will be responsible for the solution design and delivery of products and services in a collaborative team environment using agile methods. The role requires full involvement through the entire SDLC – from concept, discovery and requirements through specification, development, testing and release.
As the Technical BA in our team, you’ll be focused on:
Understanding complex business landscapes and clearly articulate business needs and technical specs from a varied group of stakeholders
Translation of business needs into system or product requirements with clear, concise and testable user stories & process flows
Ensuring requirements are understood by developers from capability inception to story kick-offs and constant communication throughout the development process
Communicating any requirement dependencies, issues or risks identified through the analysis process
Contributing to the team’s understanding and prioritisation during sprint planning meetings
Participating in estimation sessions by describing the requirements and clarifying any questions raised
Working closely with other squads in platform teams and the business to shape the direction of the complete solution architecture, and to support other squads in delivering components
Using your analytical skills to support the team’s activities including legacy migration activity and system & customer production issues
Collaborating with Product Managers, Designers, Delivery Leads, Developers and Quality Analysts in the production of solution designs and specifications and ultimately, working software
Contributing to the REA BA Guild
Who we’re looking for
Business, Commerce or Technical degree, or equivalent industry experience
At least 2 years of experience in IT, with at least 1 years’ experience in a product development environment.
Excellent written and verbal communication skills, including the ability to run workshops and to communicate effectively with Product Managers, Developers and other stakeholders across the organisation
Experience using Agile and Lean methodologies and participation in rituals
Experience in gathering and developing detailed functional requirements and conducting systems analysis for front and back end applications
Experience working in large organisations with complex and highly varied business functions.
Comfortable interrogating databases and using analytical tooling
Work productively in a fast paced and agile environment
The REA experience
The physical, mental, emotional and financial health of our people is something we’ll never stop caring about. This is a place to learn and grow. We’re committed to your development – both professionally and personally. Your experience with us is something we take seriously.
We offer: 
A hybrid and flexible approach to working
Flexible parental leave offering for primary and secondary carers 
Programs to support mental, emotional, financial and physical health & wellbeing
Our Because We Care program offers employees volunteering leave, community grants, matched payroll giving and our Community Café donates 100% of revenue to charity.
Hack Days so you can bring your big ideas to life  
Performance recognition programs because hard work should never go unnoticed
Our commitment to Diversity, Equity, and Inclusion  
We are committed to providing a working environment that embraces and values diversity, equity and inclusion. We believe teams with diverse ideas and experiences are more creative, more eﬀective and fuel disruptive thinking - be it cultural and ethnic backgrounds, gender identity, disability, age, sexual orientation, or any other identity or lived experience. We know diverse teams are critical to maintaining our success and driving new business opportunities. If you've got the skills, dedication and enthusiasm to learn but don't necessarily meet every single point on the job description, please still get in touch.
Join our Talent Neighbourhood
Keen to be part of REA but didn't find a perfect match with this opportunity? Perhaps the timing isn't right? You should join our Talent Neighbourhood!
By joining, you will receive information about our working culture and life at REA, industry updates from various areas of our business, invites to our events or materials to help you succeed in interviews at REA. In addition, our recruiters will reach out to you if there’s a role that matches your interests, skills and aspirations. 
Upload your details today! https://rea.to/careers-talentneighbourhood
#LI-HYBRID",
Data Engineer,1,Troocoo,NSW,Full-time,Technology,,,,,,,,1,1,0,0,0,0,"About our client:

Our client is an iconic Australian brand within the Technology industry. As an organisation, they have gone through an impressive period of growth and are the market leaders in their niche area of hardware and software technology production. They have a global footprint and continue to expand in to new markets. They have invested heavily in their in-house technology environments, building advanced platforms which they view as key to driving efficiencies across the business and providing value to their customers.

The Role:

Being part of the Data Engineering team means you will help maintain and enhance the data infrastructure. This enables the organisation to make informed decisions, proactively address system gaps, and deliver superior solutions to customers. Your contributions will play a crucial role in driving the success and growth of this industry leading business
  
Responsibilities:
Deploy and manage database architectures that align with business needs and goals.
Innovate through automation of manual processes, enhancing data flow efficiency, and redesigning infrastructure to ensure scalability.
Apply advanced SQL and Python expertise to handle intricate data manipulation tasks and develop efficient pipelines.
Create tools for monitoring and analyzing performance metrics, fostering optimization and continuous improvement in product development.
Mentor junior team members, offering support in overcoming technical challenges and promoting their professional development..
Partner with cross-functional teams to understand data needs
The successful candidate:

In order to be considered for this role, you will meet the majority of the following criteria;
You will have a background in Data Engineering with tertiary qualifications in Engineering, Science or similar fields
You will have a high level of expertise in SQL and Python
You may have worked as a Data Engineer and are looking to take on a more senior position
You will have worked with cloud technologies such as GCP / AWS / Azure
Academic in Computer Science, Engineering or closely related fields
  What’s on offer?    
$150k - $165k + super + share options
Work for the leading name in the field
Join an ASX listed technology specialist
Flexible hybrid working arrangements
Inclusive and team-orientated culture",
