,Job Title,Company Name,Location,Work Model,Employment Type,Industry,Company Type,Company Size,Job Description,Salary
817,Reception/Admin Assistant,Strata Management SA,Australia,missing,Missing,--,Subsidiary or Business Segment,Unknown,"Strata Management SA is an established, highly reputable management company providing services to Strata & Community Title properties (unit groups, housing estates, apartment buildings, flats, marinas, commercial properties etc) throughout Adelaide, suburbs and regional areas.

We are seeking a bubbly and energetic person to lead our phone reception role supporting our successful team of managers. Joining our team is about being part of a great culture and contributing positively to that culture with on the job training and support provided by a company that cares about its people.

The role is full-time, Monday to Friday with hours 8:30am to 5:00pm (phones turn off at 4:00pm on Fridays) in our office at Fullarton Road, Eastwood.

The position will include duties such as:",missing
818,Sales Representative (Entry Level),Global Data,Melbourne,missing,Missing,Management and consulting,Company - Public,1001 to 5000 Employees,"Who are we looking for?
We are seeking a Sales Representative (Entry Level) to join our growing Sales Team at Global Data. This is a full-time, permanent position with base salaries, bonuses, and the opportunity for internal growth where applicable.
We are looking for applicants who are ambitious, eager to learn, and ready to work immediately. The ideal candidate is looking to build a career in Sales and grow with our organization long-term. We will provide training, but you must have the ambition to succeed and an energetic, bubbly personality.
What will you do?
As a Sales Representative, you will be based in Melbourne and report to our Head of Data Partnerships. Your role will involve growing and expanding our national presence within Australia by selling Data and SaaS automated solutions to a variety of industries.
What will you need?",missing
819,Quantitative Analyst | Equities,Macquarie Group Limited,Sydney,missing,Missing,Finance,Company - Public,10000+ Employees,"The Macquarie Systematic Investment team is a Global Equity Manager, delivering innovative quantitative investment solutions for institutional and retail clients for over 20 years. The team aspires to provide investor access to the best opportunities available in the equity market, and manages investment capabilities covering Australian, Developed and Emerging markets across a range of risk spectrums.
At Macquarie, our advantage is bringing together diverse people and empowering them to shape all kinds of possibilities. We are a global financial services group operating in 34 markets and with 55 years of unbroken profitability. You’ll be part of a friendly and supportive team where everyone - no matter what role - contributes ideas and drives outcomes.
What role will you play?

Our Quantitative Research team are responsible for researching and developing systematic investment strategies which underpin our products. In your role, you will be responsible for generating new research ideas, testing, and implementing the research ideas using Python, and monitor the performance of our existing systematic models.",$89K – $131K/yr (Glassdoor est.)
820,ERP Business Analyst,Emeco,Osborne Park,missing,Missing,--,Contract,201 to 500 Employees,"Emeco Group (ASX: EHL) was founded in 1972 and is a world leader in maximising the performance of heavy earthmoving equipment. It has operations in all key mining regions of Australia and its customers include mining companies and contractors across coal, gold, copper, bauxite and iron ore.
We're on the hunt for an ERP Business Analyst to join our growing IT team. We are looking for someone who has a comprehensive understanding of system consolidation along with system functionality evaluation, design and testing.
The Role:
Gathering, validating and documenting business requirements.
Modelling current and future business processes and identifying opportunities for process improvements.
Identifying issues, risks and benefits of proposed solutions and outlining business impacts.",$95K – $117K/yr (Glassdoor est.)
821,BI Developer,Aurora Energy,Launceston,missing,Missing,"Energy, mining, utilities",Government,51 to 200 Employees,"About Us
Aurora Energy’s vision focuses on Tasmanians choosing us for their energy future. We have a passion for making a difference to the Tasmanian community and we are committed to a renewable energy future for our state. As your 100% Tasmanian energy retailer, Aurora Energy is focused on delivering a customer experience that exceeds expectations and we are proud to support our local communities. As our business continues to evolve, Aurora Energy’s focus is on developing capability while leveraging technology and innovation to deliver our strategic objectives.
About the Role
As BI Developer you’ll specialise in delivering business intelligence (BI) capability to transform raw data into meaningful information and insights. You’ll work collaboratively across the Data & Technology teams, focusing on future state and longer-term strategic goals, contributing to the evolution of data management practices.",$85K – $125K/yr (Glassdoor est.)
822,Senior Test Analyst (CIAM + Data migration experience required),Intellificial,Sydney,missing,Missing,missing,missing,missing,"About Intellificial:
As leaders in Artificial Intelligence, Intellificial's mission is to simplify life and work by seamlessly connecting people and technology. Formerly known as QualityArc, our journey began in April 2016. In 2020, CRN recognized us as the 45th fastest-growing company in Australia, and within just two years, we climbed to the 11th spot in 2022. Continuing our trajectory, 2023 saw us secure the 34th position, which in turn, helped us solidify our presence among the AFR Fast 100 growing companies.
At Intellificial, we constantly redefine possibilities, providing cutting-edge solutions in Data Analytics, AI, Automation, RPA, and iQA (intelligent Quality Assurance) across diverse industries such as retail, education, government, healthcare, and financial services.
About the role:
The Senior Test Analyst ensures the quality, functionality and reliability of the products/technologies being tested. They are in charge of the test planning, design and execution of test cases and scenarios based on requirements. They play a key role in quality assurance and ensuring that our technologies work efficiently and meet the standards required to function effectively.",missing
823,Data Architect,Coles Group,Hawthorn East,missing,Missing,Retail and wholesale,Subsidiary or Business Segment,10000+ Employees,"We've been trusted to serve Aussie communities since 1914 and grown to become a top 30-listed on the ASX with 120,000 team members and a portfolio of iconic brands. At Coles Group, you'll not only get to make a difference to millions of Aussie lives—you'll also get to see your impact.

About the role

In this position of Data Architect, you will report into the Enterprise Architect – Data and Analytics with the Strategy and Transformation function.

The primary function of this role will be to:",$135K – $180K/yr (Glassdoor est.)
824,Student Care & Data Officer (Secondary),Mandurah Baptist College,Australia,missing,Missing,missing,missing,missing,"Mandurah Baptist College is an independent, co-educational College with over 1,400 students from Kindergarten to Year 12 located just north of Mandurah in the suburb of Lakelands.
Our Christian faith and values inform our belief in the potential of all students and fuel our caring College community.
The aim of the College is to provide a comprehensive curriculum which will cater for the individual needs of each student. Since its inception in 2005, the College has forged its reputation as one of the safest and most positive college communities in the Binjareb region where each student has opportunities to thrive.
Our Mission:
To provide an excellent education in a Christian context, developing life ready students who reflect the character of Jesus.
Our College values are:
Faith: We are committed to becoming more like Christ in all we do.
Growth: We are committed to continuously learning, improving, innovating and striving to know and reach our potential.
Relationships: We are committed to each other, caring for and protecting the MBC community.
Excellence: Excellence honours our calling and we are therefore committed to best practice and creating value for the MBC community.
Integrity: We are committed to knowing and doing what is right and behaving in a way that sets an example for the community around us
Every Mandurah Baptist College student is encouraged to discover and develop their individual skills, strengths and talents to achieve their personal best, and to discover a career pathway where they can utilise their skills and talents. Expressing the school motto ‘Be strong and courageous’, our students graduate with the self knowledge and life skills to flourish in their future pathways leading to University, TAFE, apprenticeships and the workforce.
What We Offer:
Continuous staff development and training opportunities
Competitive pay rates
Free onsite parking
Free use of gym facilities
Generous parental leave allowance
Access to a professional and confidential counselling service through our employee assistance program
Should you join us here at Mandurah Baptist College you will join a positive and strong community, dedicated to serving God through the vocation of education. Whether in administration, support or teaching, every staff member has a role to play in the education and care of our students and the furtherance of our mission.
About the role
Mandurah Baptist College is seeking to appoint an outstanding administrator to the role of Student Care & Data Officer in our Secondary School. This position is fixed term to cover a staff member on leave. The Student Care and Data Officer will be responsible for the provision of administrative support to the Dean of Students and Dean of Operations as well as Student Attendance and will work in cooperation with others in the Student Services and Administration team to serve the best interests of the College and its students. Excellent organisation, interpersonal and technical skills are essential for this role.
We invite you to join an aspirational, future-focused learning community, where the pursuit of excellence is nurtured in an inclusive, Christ-centred environment.

Profile:
Current Working with Children Check
Valid Australian work rights to apply for this position
Willingness to uphold and live the Mission, Vision and Christian values of Mandurah Baptist College.
Closing date of Applications: Monday, 26 August 4.00pm

Applicants are encouraged to send in their application immediately. The College reserves the right to fill this position as soon as possible.

How to Apply
To be considered for this role, all candidates must complete an online application through the College website
For further information, please contact HR on (08) 9583 7000 or via email at jobs@mbc.wa.edu.au

Mandurah Baptist College is committed to being a child safe organisation and will demonstrate its leadership and commitment to student safety and wellbeing through the implementation of the National Principles for Child Safe Organisations. Applicants’ identity, references and qualifications will be checked and verified.",missing
825,Tableau Developer,Infomedia Ltd,Sydney,missing,Missing,Information Technology,Company - Public,201 to 500 Employees,"Tableau Developer
Location: Sydney, New South Wales, Australia
Permanent, Full-time role
Grow your career with the global leaders in automotive software solutions, Infomedia Ltd.
We have a role that is available and is a great opportunity for someone looking to grow their career as a Tableau Developer within our Engineering team. The Tableau Developer will play a key strategic role within the software engineering team that builds and runs innovative products and strives to deliver engineering excellence by using software development best practices.
Key Responsibilities:
Development of reports and dashboards in Tableau by consuming data from Snowflake.",$120K – $150K/yr (Employer est.)
826,Business Analyst - Payments,Shift,North Sydney,missing,Missing,Retail and wholesale,Company - Public,201 to 500 Employees,"Company Description
At Shift, we’re business specialists dedicated to helping Australian SMEs take control of their cashflow, streamline trade terms and choose the right financial products.
We believe Australian businesses are the driving force behind our economy and the heart of our community. That’s why our business expertise, relationship focus, and market-leading technology is at the core of everything we do.
Our unique approach and collaborative culture means you can build your career with support. You’ll be joining a diverse team of over 250 people who are always looking to deliver better outcomes for the 25,000+ Australian businesses we’ve served (and counting!)
Job Description
We are seeking a skilled and experienced Business Analyst to join our team and play a pivotal role in building the future of payments within our business. As a Business Analyst, you will work closely with cross-functional teams, including product managers, developers, and stakeholders, to design and implement cutting-edge payment solutions that meet the evolving needs of our clients.",$66K – $110K/yr (Glassdoor est.)
827,Statistical Skills and Talent Asset Register,Australian Bureau of Statistics,Australia,missing,Missing,Finance,Government,1001 to 5000 Employees,"Tell the real story of Australia, its economy and its people by bringing life and meaning to numbers.
Locations: Adelaide, Brisbane, Canberra, Darwin, Geelong, Hobart, Melbourne, Perth, Sydney.
Great range of temporary employment opportunities in a variety of statistical roles.

Help us inform national debate, set statistical standards and bring life and meaning to data by telling the stories of Australia and its people.

The ABS is seeking talented people with statistical skills and experience who are interested in temporary (non-ongoing) work in one of our 10 offices.

Roles vary and are diverse across all areas in the ABS. The positions will depend on the demands of the work area and the ABS work programs.

We're looking for applicants to tell us about what skills, experience and qualifications they can bring to the ABS. If a position comes up, we will review the resume and application responses to see if someone has what we need. Examples of statistical roles in the ABS we may recruit for include:",missing
828,Receptionist/Administrator,Shockair Accounting & Taxation,Punchbowl,missing,Missing,missing,missing,missing,"We are looking for a bubbly and enthusiastic receptionist to join our team.
Full time position. Canterbury/Bankstown Area
Duties would include the following-
-answering phones
-contact with clients on a daily basis
-attending to emails
-meet and greet with clients
-Data entry
And general admin duties.
Previous experience preferred but not essential.
Please forward resumes to: careersnow2023@gmail.com",$50K/yr (Employer est.)
829,Data Migration Developer Analyst,Link Group,Docklands,missing,Missing,Finance,Company - Public,10000+ Employees,"Overview
The primary purpose of the Data Migration Developer / Analyst role is the design and development of extract, transform and load processes. This role works closely with the customer to understand their business processes and data needs. The secondary purpose is to provide support to the business and technology departments to ensure availability of required information and data.
The main objective of this role is to establish, verify, and maintain reconciliation processes to ensure the accurate migration and transformation of data. Additionally, the contract aims to map data from the source system to the appropriate target system, ensuring that data values are correctly migrated to their intended locations.

Key Accountabilities and Main Responsibilities",$110K – $155K/yr (Glassdoor est.)
830,Application Support Analyst - AWS Data Lake/Python,Pyramid Global Technologies,Western Australia,missing,Missing,--,Company - Private,201 to 500 Employees,"About the job Application Support Analyst - AWS Data Lake/Python
Application Support Analyst - AWS Data Lake/Python
Design, Develop, Test and Maintain Applications. (includes User Administration, Installation & Configuration)
Good Understanding of AWS Data Lake and Python language
Good Understanding of Data
Strong expertise in managing ITIL based application support projects
Good analytical and problem-solving ability.
Excellent verbal and written communication skills",missing
831,Cloud Solution Architect (CSA) - Data Security,Microsoft,Perth,missing,Missing,Information Technology,Company - Public,10000+ Employees,"With over 17,000 employees worldwide, the mission of the Customer Experience & Success (CE&S) organization is to empower customers to accelerate business value through differentiated customer experiences that leverage Microsoft’s products and services, ignited by our people and culture. Come join CE&S and help us build a future where customers achieve their business outcomes faster with technology that does more.

We are looking for a Cloud Solution Architect (CSA), specializing in Data Security who is passionate about driving our customers’ security & AI transformation on the Microsoft Platform. This person will be a trusted advisor for customers attempting to secure their entire data estates against internal and external data risk. Microsoft Purview’s integrated Data Security services support customers holistically securing data by:


Microsoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations.",$121K – $190K/yr (Glassdoor est.)
832,Senior Data Analyst,Camden Council,Australia,missing,Missing,--,Government,201 to 500 Employees,"SALARY: $2014.12 - $2307.57 pw + Super
Work Type: Temporary Full Time- 3 years Contract
Location: Oran Park Administration Building - 70 Central Avenue, Oran Park 2570
Enjoy a 35-hour working week.
Flexibility through Flex leave provisions and hybrid work arrangements.
Health program including free flu vaccinations, skin checks and health and wellbeing leave options.
Ample free parking
Central location with a modern building with latest technology
Join an organisation committed to offering and supporting professional career development.
Join our innovative Digital Technology & Innovation Branch as a Senior Data Analyst and take a pivotal role in shaping data-driven strategies that impact our business and entire community. This is an exciting opportunity for a highly skilled analyst to work with cutting-edge technologies like Power BI, Python, SQL, Azure Data Factory, Databricks, etc. You'll lead efforts in data modelling, reporting, and visualization, collaborating with cross-functional teams to deliver actionable insights as well as supporting Camden Council’s greenfield data projects. With an emphasis on professional growth and the chance to work on diverse, high-impact projects, this role is perfect for someone looking to make a significant difference in the field of data analytics.",missing
833,Community Data Manager,Just Reinvest NSW,Redfern,missing,Missing,missing,missing,missing,"We are Resilient, Remarkable and Relentless
We aim for Indigenous Excellence
We are Kind
We are Change Makers
We are Justice Reinvestment.
Work with us:
As the Community Data Manager, you’ll be responsible for ensuring that communities have the data they need to drive justice reinvestment initiatives. You’ll be working closely with the Community Backbone Teams and Community Data Officers to visualise and present data for effective community decision-making. Reporting to the Data & Research Manager, you’ll be a key part in driving the support for community-led change through data empowerment.",$150K/yr (Employer est.)
834,Senior Data & Analytics Engineer,WooliesX,Surry Hills,missing,Missing,Retail and wholesale,Company - Public,10000+ Employees,"We are Woolworths Group
We are Woolworths Group. 200,000+ bright minds, passionate hearts, and unique perspectives across Australia and New Zealand. Connected by a shared Purpose - 'to create better experiences together for a better tomorrow'. That Purpose fuels our ambition to explore new ideas, make brave commitments, and innovate better ways to meet the food and everyday needs of more than 24 million customers every week.
If you're excited to turn today's blue-sky thinking into a better tomorrow for future generations, you'll find yourself supported and enriched in a dynamic, inclusive, and empowering workplace. With a culture of genuine care, a flexible approach to work, and opportunities across the group to grow your career and make a meaningful impact, the possibilities for what we can achieve together are endless.
Opportunity to help foster a culture of creativity and innovation",$129K – $152K/yr (Glassdoor est.)
835,"Head of Data Management, APAC",Quantexa,Sydney,missing,Missing,Information Technology,Company - Private,501 to 1000 Employees,"What we’re all about.
Do you ever have the urge to do things better than the last time? We do. And it’s this urge that drives us every day. Our environment of discovery and innovation means we’re able to create deep and valuable relationships with our clients to create real change for them and their industries. It’s what got us here – and it’s what will make our future. At Quantexa, you’ll experience autonomy and support in equal measures allowing you to form a career that matches your ambitions. 41% of our colleagues come from an ethnic or religious minority background. We speak over 20 languages across our 47 nationalities, creating a sense of belonging for all.
We're heading in one direction, the future. We’d love you to join us.
The opportunity:
To use your expertise in data platforms to drive the execution of the Data Management strategy in the APAC region and to be a global owner of a key solution, driving new product features.
Competitive salary",missing
836,"Business Analyst, Acquiring",Cuscal,Sydney,missing,Missing,Finance,Company - Private,501 to 1000 Employees,"Job Description

Our client’s success is our success. And you make it happen

Payment systems are complex, regulated and ever-changing. And, while we may be small, we are at the forefront of innovation punching above our weight. We’re enabling the future for our clients through tech like the New Payments Platform (NPP) and open banking.

Our product teams are the eyes and ears of Cuscal. They’re client-focused relationship managers, serving everything from business development, marketing, fraud, and customer support. They work out what clients need, so we can build it and launch it… often, in months, not years.",$117K – $125K/yr (Glassdoor est.)
837,Finance Business Partner / Data Analyst,Nurse Next Door Home Care Services,Australia,missing,Missing,Healthcare,Company - Private,5001 to 10000 Employees,"Our Story
Nurse Next Door is a certified Great Places to Work , consistently recognised as an employer of choice and constantly on the lookout for the best people to help build our bold pink brand and help others live more enjoyable lives. We are a purpose-driven business dedicated to delivering flexible in-home care options to those in the aged care and disability sector, allowing people to live in their own homes, on their own terms, for as long as they choose.
We Make Lives Better every day for our clients and care team through our 4 core values :
Admire People
WOW Customer Experience
Find a Better Way",missing
838,Business Intelligence Engineer,Emeco,Osborne Park,missing,Missing,--,Contract,201 to 500 Employees,"Emeco Group (ASX: EHL) was founded in 1972 and is a world leader in maximising the performance of heavy earthmoving equipment. It has operations in all key mining regions of Australia and its customers include mining companies and contractors across coal, gold, copper, bauxite and iron ore.
Due to rapid growth and expansion within our technology department we are now on the hunt for a Business Intelligence Engineer. With in this role the successful individual will play an integral part in designing, creating, and managing complex BI and analytical solutions that turn data into actionable insights. You will collaborate with cross functional teams to breakdown complex problems into manageable solutions while ensuring functional and design requirements are met.
The Role:
Develop and maintain scalable and efficient data models, ETL processes, and data pipelines using a range of technologies including Microsoft SQL, Azure Data Factory, Azure Databricks and Azure Synapse Analytics.",$100K – $130K/yr (Glassdoor est.)
839,"Data Centre Chief Engineer, Data Centre Engineering Operations",Amazon Corporate Services Pty Ltd,Melbourne,missing,Missing,Information Technology,Company - Public,10000+ Employees,"Ability to participate and manage a 24 x 7 rotating shift roster with team leadership experience.
4+ years of relevant work experience in maintaining a DC or Critical Space facility, or other critical environment with Technical (Military/Trade School) training
Strong verbal and written communication skills.
Amazon Web Services (AWS) is looking for a highly motivated Chief Engineer to join our Data Centre Engineering Operations (DCEO) Team. This committed group works to maintain the critical physical infrastructure that supports AWS. Specifically, this team works to ensure that the data centre's Mechanical/Electrical/Plumbing (MEP) operates at 100% availability, while maintaining first-class customer service to the teams and groups within the data centres. The Data Centre Chief Engineer (CE) is responsible for ensuring that all electrical, mechanical, and fire/life safety equipment within the data centre is operating at peak efficiency. This involves planned preventative maintenance of equipment, daily corrective work, and emergency response. The CE serves as an expert technical resource interacting with onsite Engineering Operations Technicians (EOT) and any third party vendors. They are expected to be a singular focal point for all facility operations within a given data centre and to support AWS.

The CE manages small-to-medium projects from conception to completion. As well as own cluster-wide technical programs that monitor and maintain the effectiveness of DCEO equipment and staff. These projects and programs involve large amounts of independent work as well as collaboration with external support groups including engineering, automation, processing, and finance in both local and global settings. The CE will be tasked with creating and delivering on key milestones, obtaining and tracking quotes for all necessary costs, and documenting project results for future implementation at other facilities. The goals of such projects are for the CE to drive innovation and resiliency while reducing operational costs in the facilities.

The CE directs, trains and supports EOT’s in their role of providing hands-on electrical and mechanical equipment troubleshooting and operations. Implementation and execution of site/equipment-specific training exercises is also expected. This equipment includes, but is not limited to, stand-by diesel generators, switchgear, UPS’s, PDU’s, DAHU’s, chillers, chemical treatment systems, pumps, motors, VFD’s, and building automation systems.

Key job responsibilities
Hold or be able to attain an Australian Government Security Vetting Agency clearance (see https://www.agsva.gov.au/applicants/eligibility-and-suitability)

About the team
AWS Infrastructure Services owns the design, planning, delivery, and operation of all AWS global infrastructure. In other words, we’re the people who keep the cloud running. We support all AWS data centres and all of the servers, storage, networking, power, and cooling equipment that ensure our customers have continual access to the innovation they rely on. We work on the most challenging problems, with thousands of variables impacting the supply chain — and we’re looking for talented people who want to help. You’ll join a diverse team of software, hardware, and network engineers, supply chain specialists, security experts, operations managers, and other vital roles. You’ll collaborate with people across AWS to help us deliver the highest standards for safety and security while providing seemingly infinite capacity at the lowest possible cost for our customers. And you’ll experience an inclusive culture that welcomes bold ideas and empowers you to own them to completion. We are experiencing rapid growth, therefore your onboarding will be dynamic in nature, where you will gain diverse experience working in new and established AWS data centre's. These future Amazonians will rotate through various AWS locations to complete training as part of their onboarding to prepare for deployment in a data centre region. This training will be completed over a duration of 6-12 months. Once training is completed, individuals will be relocated to the permanent location.


In the spirit of reconciliation Amazon acknowledges the Traditional Custodians of country throughout Australia and their connections to land, sea and community. We pay our respect to their elders past and present and extend that respect to all Aboriginal and Torres Strait Islander peoples today.


Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer, and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, disability, age, or other legally protected attributes.",missing
840,Business Analyst,Ignite Specialist Recruitment Services,Canberra,missing,Missing,Human resources and staffing,Company - Public,51 to 200 Employees,"Contract Type
Contract
Reference
BH-372012
Industry
IT
Salary
per hour - Min: AUD 125 - Max: AUD 135
Location: ACT
Duration: 12 months with 2x 12 months extension
Citizenship requirements: Australian Citizen - Must have Baseline clearance

Ignite are looking to hear from experienced Business Analyst for one of our federal government clients.








For 40 years, Ignite has been the experts in specialist recruitment, for public and private sectors across Australia. At Ignite, we pride ourselves on being a leading recruitment agency in Australia, providing temporary, contract, and permanent recruitment services at all levels of seniority for businesses in both the public and private sectors. Our expertise spans various industries, including , , , , , and recruitment.

If this sounds like you, please contact Sarah on 02 6113 7537 or click apply now.

372012
16th August 2024",$88K – $130K/yr (Glassdoor est.)
841,Technical Business Analyst,Ignite Specialist Recruitment Services,Sydney,missing,Missing,Human resources and staffing,Company - Public,51 to 200 Employees,"6 month contract
Federal Government Department
Sydney CBD location
Looking to join one of Australia’s most integral federal institutions? This department that holds influence across the globe is looking for a Business Analyst with technical focus.

You will be working on development and enhancements of their business platforms including the technology and the processes needed. This role has a strong focus on Salesforce.

Please note, this role is with a federal government department so you must be able to get a Baseline security clearance.

This means you must have Australian Citizenship with the ability to get this clearance.

Other than the ability to get a baseline clearance we are keen to speak with candidates that have:


On offer to the successful candidate will be a contract role with an initial duration of 6 months with daily rates based on your skills and experience.

You will be based in the Sydney CBD office with a 2 / 3 day work from home split.

For more information, please contact Aidan Daly on 0425 156 051 alternatively please hit APPLY NOW for consideration of this role.",missing
842,Senior Data Scientist,Cotiviti,Sydney,missing,Missing,Information Technology,Company - Private,5001 to 10000 Employees,"Overview:
The Senior Data Scientist will join a highly skilled data science team and work directly with a talented team of software engineers, auditors, product managers and customer experience managers to analyse healthcare data and deliver value for our clients.
Responsibilities:
Design and build data science models and product features to achieve the business goals
Understand and translate business requirements from internal and external stakeholders into data product and features
Apply state of the art AI/machine learning technics to resolve analytical problems
Work with engineers to productionize models
Qualifications:",$115K – $127K/yr (Glassdoor est.)
843,Mathematician Intern (Quantitative Analysis and Problem-Solving),Openmesh Network,Remote,missing,Missing,Information Technology,Non-profit Organisation,Unknown,"We are inviting selected students to be part of pioneering the cloud, data, AI and web3 space. You will have the opportunity to contribute to the development of one of the world's first large-scale open data clouds and analytics engines. Openmesh is a dedicated global initiative that brings together brilliant minds in the tech industry to create open data and open infrastructures that will be pivotal in shaping the next 10-20 years.
This internship can be used for your 400 hours of industry experience (PEP 40). This is a 2-12 weeks paid internship to begin soon. The role will take place in our Sydney George St. Office. Unlock your career potential by working with a world class team, opportunity for permanent job placements, competitive salaries, and exciting cash prize competitions!
About Openmesh and Xnode
Today a handful of corporations control 90% of the world's data and IT infrastructure and we are expected to trust them. This is not just bad for business; it's bad for everyone. Information asymmetry has led to social inequality, scandals, polarization, and corruption. Sometimes, it has even led to war. Centralized data control acts as a potential chokepoint for innovation, raises privacy concerns, and creates a bottleneck for the free flow of data.
Leverage this paid internship opportunity to fulfill your PEP 40H industry experience requirement.",missing
844,Full Stack SQL Developer,Excolo Partners,Sydney,missing,Missing,Information Technology,Company - Private,1 to 50 Employees,"IT & Telecomms
DBA / Database Developer
Sydney
Contract
8/8/2024
Hybrid flexible working arrangements
12-month rolling day rate contract (high chance of extension)
Greenfield solutions to build!
We're working with a highly regarded Multi-National Financial Services organisation looking for a SQL DW & BI Developer to join their Scrum Delivery team! In this role, you will work with other Developers, Business Analysts and the Product Delivery team on creating a number of Data Integrations and Interfaces for their applications. In this pivotal role, you will be instrumental in the development and upkeep of our financial services applications, with a specialized emphasis on SQL Server, BizTalk and associated technologies.



If you're interested in hearing more about this role, apply now! Reece.richardson@excolo.io",$100K – $145K/yr (Glassdoor est.)
845,Business Analyst,Uniting,Sydney,missing,Missing,--,Non-profit Organisation,5001 to 10000 Employees,"Business Analyst - Full time, 12-Month fixed term contract - Sydney CBD as a base - Hybrid model
Enjoy a full-time, fixed-term role with a clear end date, offering stability and predictability.
Collaborate with stakeholders to optimise business processes and integration points.
Base Salary + Super and NFP Salary Packaging Benefits (extra $18,550 tax-free) - Take home more pay.
About Uniting
At Uniting, we believe in taking real steps to make the world a better place. We work to inspire people, enliven communities, and confront injustice. We are Compassionate, Respectful, Imaginative and Bold
Project Overview
Uniting is embarking on an exciting project to develop an integrated Quality, Risk, and Safety Solution. This initiative aims to enhance our capabilities in Risk Management, Action Management, Audit, Compliance Management, Safety Inspections, Positive Feedback and Complaints, and Hazard Management. The project will leverage Agile methodologies, including scrums, to deliver these capabilities effectively.",$100K – $120K/yr (Glassdoor est.)
846,Inventory Coordinator,Asahi Beverages,Sydney,missing,Missing,Manufacturing,Company - Private,1001 to 5000 Employees,"Your Impact

We have an exciting opportunity for an Inventory Coordinator within our team at Prospect. In this position, you will play a pivotal role in ensuring the accuracy of finished goods warehouse inventory across our site. Your expertise will be crucial in managing inventory control, resolving complex stock issues, and driving continuous improvement initiatives. This role offers a fantastic opportunity to leverage your inventory management skills in an organization that values operational excellence, personal development, and a collaborative team environment.

Please note: While this is a full-time position encompassing 40 hours per week, flexibility in working hours is required to accommodate varying demands throughout the year.",$71K – $75K/yr (Glassdoor est.)
847,Graduate Machine Learning Engineer (Trust & Safety) - 2025 Start (Australia),TikTok,Sydney,missing,Missing,Information Technology,Company - Private,10000+ Employees,"Responsibilities
TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.

Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.

To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.

Join us.

Our Trust and Safety engineering team is responsible for developing state-of-the-art machine learning models and algorithms to protect our platform and users from bad content and abusive behaviors. With the continuous efforts from our trust and safety team, TikTok is able to provide the best user experience and bring joy to everyone in the world.

We are looking for talented individuals to join us in 2025. As a graduate, you will get unparalleled opportunities for you to kickstart your career, pursue bold ideas and explore limitless growth opportunities. Co-create a future driven by your inspiration with TikTok.

Candidates can apply to a maximum of two positions and will be considered for jobs in the order you apply. The application limit is applicable to TikTok and its affiliates' jobs globally. Applications will be reviewed on a rolling basis - we encourage you to apply early.

As a Machine Learning Engineer, you'll have the chance to work with our clients and teams to address key business problems and identify areas of growth for the company. With your education and experience, you will be able to take on real-world challenges from day one.

Responsibilities
Qualifications


1. Currently pursuing your PhD or Master degree in Computer Science or related engineering field.
machine learning, pattern recognition, NLP, data mining, or computer vision
3. Firm understanding of data structures and algorithms
4. Great communication and teamwork skills


1. Passion about techniques and solving challenging problems
2. Previous experience in applications of machine learning, pattern recognition, NLP, data mining, or computer vision

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.

By submitting an application for this role, you accept and agree to our global applicant privacy policy, which may be accessed here: https://careers.tiktok.com/legal/privacy.

If you have any questions, please reach out to us at apac-earlycareers@tiktok.com.

In the spirit of reconciliation, TikTok acknowledges the Traditional Custodians of country throughout Australia and their connections to land, sea and community. We pay our respect to their Elders past and present and extend that respect to all Aboriginal and Torres Strait Islander peoples today.",$70K – $80K/yr (Glassdoor est.)
